DecisionID,AttributeA,AttributeB,Track,Decision,Reason,LineageAction,CanonicalNode,FamilyA,FamilyB,RoleA,RoleB,EvidenceScore,EmbeddingSimilarity,NameSimilarity,SupportCount,AANF,ECNF,RRNF,CMNF,PONF,DBNF,HardVetoes,PromotionRule,AuditFlags,CMNFMatrixApplied
dec::v18::plaid_account_identifier::stripe_customer_identifier::production,Plaid.account_id,Stripe.customer_id,production,REJECT_UNSAFE,identifier subtypes must remain separate: identifier:plaid_account vs identifier:customer,REJECT_BY_NORMAL_FORM,account_identifier|customer_identifier,identifier:plaid_account,identifier:customer,plaid_account_identifier,customer_object_identifier,0.21942000822377195,0.4364381187345866,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,identifier subtypes must remain separate: identifier:plaid_account vs identifier:customer,,,
dec::v18::plaid_account_identifier::upi_payer_account::production,Plaid.account_id,UPI.payer_account,production,DEFER,insufficient evidence,DEFER_CANDIDATE,account_identifier|payer_account,identifier:plaid_account,payment_account:payer_account,plaid_account_identifier,payer_account,0.21337170283588314,0.4191572461977614,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,,,,
dec::v18::plaid_account_identifier::upi_transaction_identifier::production,Plaid.account_id,UPI.txn_id,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,account_identifier|payment_identifier,identifier:plaid_account,identifier:upi_transaction,plaid_account_identifier,upi_transaction_identifier,0.20384407684150158,0.3919354576423854,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,identifier subtypes must remain separate: identifier:plaid_account vs identifier:upi_transaction; explicit negative pair hard veto,,,
dec::v18::plaid_account_identifier::iso20022_debtor_account::production,Plaid.account_id,ISO20022.dbtr_acct,production,DEFER,insufficient evidence,DEFER_CANDIDATE,account_identifier|debtor_account,identifier:plaid_account,payment_account:debtor_account,plaid_account_identifier,debtor_account,0.1955884193338071,0.36834786476325837,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,,,,
dec::v18::plaid_routing_number::plaid_account_number::production,Plaid.routing_number,Plaid.account_number,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,routing_number|bank_account_number,payment_account:routing_number,payment_account:account_number,bank_routing_identifier,bank_account_identifier,0.3693889579477667,0.8649208322317146,0.3333333333333333,1,FAIL,DEFER,PASS,PASS,PASS,PASS,routing number must not merge with account number; account/card subtypes are ambiguous: payment_account:routing_number vs payment_account:account_number; schema-declared do_not_merge_with_families veto; explicit negative pair hard veto,,,
dec::v18::plaid_account_number::plaid_account_type::production,Plaid.account_number,Plaid.account_type,production,REJECT_UNSAFE,account/card subtypes are ambiguous: payment_account:account_number vs payment_account:account_type,REJECT_BY_NORMAL_FORM,bank_account_number|account_type,payment_account:account_number,payment_account:account_type,bank_account_identifier,account_classification,0.3690629420724745,0.863989358302308,0.3333333333333333,1,FAIL,DEFER,PASS,PASS,PASS,PASS,account/card subtypes are ambiguous: payment_account:account_number vs payment_account:account_type,,,
dec::v18::plaid_account_number::upi_payer_account::production,Plaid.account_number,UPI.payer_account,production,REJECT_UNSAFE,account/card subtypes are ambiguous: payment_account:account_number vs payment_account:payer_account,REJECT_BY_NORMAL_FORM,bank_account_number|payer_account,payment_account:account_number,payment_account:payer_account,bank_account_identifier,payer_account,0.27341349574184015,0.5907052259290672,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,account/card subtypes are ambiguous: payment_account:account_number vs payment_account:payer_account,,,
dec::v18::plaid_account_type::upi_payer_account::production,Plaid.account_type,UPI.payer_account,production,REJECT_UNSAFE,account/card subtypes are ambiguous: payment_account:account_type vs payment_account:payer_account,REJECT_BY_NORMAL_FORM,account_type|payer_account,payment_account:account_type,payment_account:payer_account,account_classification,payer_account,0.28205254844315364,0.6153882336471057,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,account/card subtypes are ambiguous: payment_account:account_type vs payment_account:payer_account,,,
dec::v18::plaid_transaction_identifier::plaid_transaction_amount::production,Plaid.transaction_id,Plaid.transaction_amount,production,REJECT_UNSAFE,identifier must not merge with payment/temporal,REJECT_BY_NORMAL_FORM,payment_identifier|payment_amount,identifier:transaction,payment:amount,transaction_identifier,transaction_amount,0.2956718721842233,0.6543005871930191,0.3333333333333333,0,FAIL,DEFER,PASS,PASS,FAIL,PASS,identifier must not merge with payment/temporal,,,
dec::v18::plaid_transaction_identifier::plaid_transaction_date::production,Plaid.transaction_id,Plaid.transaction_date,production,REJECT_UNSAFE,identifier must not merge with payment/temporal,REJECT_BY_NORMAL_FORM,payment_identifier|transaction_date,identifier:transaction,temporal:transaction_date,transaction_identifier,posted_transaction_date,0.29182285074720093,0.6433033830872409,0.3333333333333333,0,FAIL,DEFER,PASS,PASS,FAIL,PASS,identifier must not merge with payment/temporal,,,
dec::v18::plaid_transaction_identifier::upi_transaction_timestamp::production,Plaid.transaction_id,UPI.txn_timestamp,production,REJECT_UNSAFE,identifier must not merge with payment/temporal,REJECT_BY_NORMAL_FORM,payment_identifier|transaction_timestamp,identifier:transaction,temporal:transaction_timestamp,transaction_identifier,transaction_timestamp,0.22229285756266515,0.44464625970285276,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,identifier must not merge with payment/temporal,,,
dec::v18::plaid_transaction_identifier::stripe_customer_identifier::production,Plaid.transaction_id,Stripe.customer_id,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,payment_identifier|customer_identifier,identifier:transaction,identifier:customer,transaction_identifier,customer_object_identifier,0.2070202624271642,0.40101027360142155,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,identifier subtypes must remain separate: identifier:transaction vs identifier:customer; schema-declared do_not_merge_with_families veto; explicit negative pair hard veto,,,
dec::v18::plaid_transaction_identifier::upi_transaction_amount::production,Plaid.transaction_id,UPI.txn_amount,production,REJECT_UNSAFE,identifier must not merge with payment/temporal,REJECT_BY_NORMAL_FORM,payment_identifier|payment_amount,identifier:transaction,payment:amount,transaction_identifier,transaction_amount,0.19161255351750528,0.35698824814525326,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,identifier must not merge with payment/temporal,,,
dec::v18::plaid_transaction_identifier::upi_transaction_status::production,Plaid.transaction_id,UPI.txn_status,production,REJECT_UNSAFE,identifier must not merge with payment/temporal,REJECT_BY_NORMAL_FORM,payment_identifier|payment_status,identifier:transaction,payment:status,transaction_identifier,transaction_status,0.19140721663566876,0.356401571340006,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,identifier must not merge with payment/temporal,,,
dec::v18::plaid_transaction_amount::plaid_transaction_date::production,Plaid.transaction_amount,Plaid.transaction_date,production,REJECT_UNSAFE,schema-declared do_not_merge_with_families veto,REJECT_BY_NORMAL_FORM,payment_amount|transaction_date,payment:amount,temporal:transaction_date,transaction_amount,posted_transaction_date,0.2790470202377512,0.6068010102030987,0.3333333333333333,0,FAIL,DEFER,PASS,PASS,FAIL,PASS,schema-declared do_not_merge_with_families veto,,,
dec::v18::plaid_transaction_date::upi_transaction_timestamp::production,Plaid.transaction_date,UPI.txn_timestamp,production,DEFER,insufficient evidence,DEFER_CANDIDATE,transaction_date|transaction_timestamp,temporal:transaction_date,temporal:transaction_timestamp,posted_transaction_date,transaction_timestamp,0.30096569732301537,0.6694258018752821,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,,,,
dec::v18::plaid_transaction_date::ppvisa_expiration_date::production,Plaid.transaction_date,PPVisa.exp,production,DEFER,insufficient evidence,DEFER_CANDIDATE,transaction_date|card_expiration_date,temporal:transaction_date,payment_card:expiration_date,posted_transaction_date,card_validity,0.20583852960810806,0.39763389411840394,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,,,,
dec::v18::plaid_transaction_date::upi_transaction_identifier::production,Plaid.transaction_date,UPI.txn_id,production,REJECT_UNSAFE,identifier must not merge with payment/temporal,REJECT_BY_NORMAL_FORM,transaction_date|payment_identifier,temporal:transaction_date,identifier:upi_transaction,posted_transaction_date,upi_transaction_identifier,0.19186074828496774,0.3576973760522888,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,identifier must not merge with payment/temporal,,,
dec::v18::plaid_transaction_date::upi_transaction_amount::production,Plaid.transaction_date,UPI.txn_amount,production,REJECT_UNSAFE,schema-declared do_not_merge_with_families veto,REJECT_BY_NORMAL_FORM,transaction_date|payment_amount,temporal:transaction_date,payment:amount,posted_transaction_date,transaction_amount,0.17003025279642603,0.29532453179931245,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,schema-declared do_not_merge_with_families veto,,,
dec::v18::plaid_transaction_date::mastercard_transaction_amount::production,Plaid.transaction_date,Mastercard.transaction_amount,production,REJECT_UNSAFE,schema-declared do_not_merge_with_families veto,REJECT_BY_NORMAL_FORM,transaction_date|payment_amount,temporal:transaction_date,payment:amount,posted_transaction_date,transaction_amount,0.17000342957307474,0.2952478940183088,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,schema-declared do_not_merge_with_families veto,,,
dec::v18::razorpay_razorpay_payment_identifier::razorpay_razorpay_order_identifier::production,Razorpay.razorpay_payment_id,Razorpay.razorpay_order_id,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,payment_identifier|order_identifier,identifier:razorpay_payment,identifier:order,payment_object_identifier,order_identifier,0.3549516176103096,0.7284331931723131,0.5,2,FAIL,DEFER,PASS,PASS,PASS,PASS,identifier subtypes must remain separate: identifier:razorpay_payment vs identifier:order; schema-declared do_not_merge_with_families veto; explicit negative pair hard veto,,,
dec::v18::razorpay_virtual_payment_address::upi_payee_virtual_payment_address::production,Razorpay.vpa,UPI.payee_vpa,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,virtual_payment_address|payee_virtual_payment_address,upi:vpa,upi:payee_vpa,payer_or_customer_vpa,payee,0.3863331756916567,0.675237644833305,0.75,1,FAIL,DEFER,FAIL,FAIL,PASS,PASS,role conflict: payer vs payee; explicit negative pair hard veto,,,
dec::v18::stripe_card_last4::stripe_card_brand::production,Stripe.card_last4,Stripe.card_brand,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,card_last4|card_brand,payment_card:last4,payment_card:brand,card_summary,card_brand,0.2966807654655452,0.6571831394253674,0.3333333333333333,0,FAIL,DEFER,PASS,PASS,PASS,PASS,account/card subtypes are ambiguous: payment_card:last4 vs payment_card:brand; explicit negative pair hard veto,,,
dec::v18::upi_virtual_payment_address::upi_payee_virtual_payment_address::production,UPI.vpa,UPI.payee_vpa,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,virtual_payment_address|payee_virtual_payment_address,upi:vpa,upi:payee_vpa,generic_vpa,payee,0.4214013995824887,0.7754325702356819,0.75,2,FAIL,DEFER,PASS,PASS,PASS,PASS,explicit negative pair hard veto,,,
dec::v18::upi_transaction_identifier::upi_transaction_timestamp::production,UPI.txn_id,UPI.txn_timestamp,production,REJECT_UNSAFE,identifier must not merge with payment/temporal,REJECT_BY_NORMAL_FORM,payment_identifier|transaction_timestamp,identifier:upi_transaction,temporal:transaction_timestamp,upi_transaction_identifier,transaction_timestamp,0.301350362013138,0.6705248438470609,0.3333333333333333,0,FAIL,DEFER,PASS,PASS,FAIL,PASS,identifier must not merge with payment/temporal,,,
dec::v18::upi_transaction_identifier::upi_transaction_status::production,UPI.txn_id,UPI.txn_status,production,REJECT_UNSAFE,identifier must not merge with payment/temporal; schema-declared do_not_merge_with_families veto,REJECT_BY_NORMAL_FORM,payment_identifier|payment_status,identifier:upi_transaction,payment:status,upi_transaction_identifier,transaction_status,0.29066067095630804,0.6399828693989754,0.3333333333333333,0,FAIL,DEFER,PASS,PASS,FAIL,PASS,identifier must not merge with payment/temporal; schema-declared do_not_merge_with_families veto,,,
dec::v18::upi_transaction_identifier::upi_transaction_amount::production,UPI.txn_id,UPI.txn_amount,production,REJECT_UNSAFE,identifier must not merge with payment/temporal,REJECT_BY_NORMAL_FORM,payment_identifier|payment_amount,identifier:upi_transaction,payment:amount,upi_transaction_identifier,transaction_amount,0.2868018945411127,0.6289577939269887,0.3333333333333333,0,FAIL,DEFER,PASS,PASS,FAIL,PASS,identifier must not merge with payment/temporal,,,
dec::v18::upi_transaction_identifier::stripe_customer_identifier::production,UPI.txn_id,Stripe.customer_id,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,payment_identifier|customer_identifier,identifier:upi_transaction,identifier:customer,upi_transaction_identifier,customer_object_identifier,0.18699866485959177,0.3438057091226432,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,identifier subtypes must remain separate: identifier:upi_transaction vs identifier:customer; schema-declared do_not_merge_with_families veto; explicit negative pair hard veto,,,
dec::v18::upi_transaction_amount::upi_transaction_status::production,UPI.txn_amount,UPI.txn_status,production,REJECT_UNSAFE,schema-declared do_not_merge_with_families veto,REJECT_BY_NORMAL_FORM,payment_amount|payment_status,payment:amount,payment:status,transaction_amount,transaction_status,0.3391972196017013,0.7786587226715276,0.3333333333333333,1,FAIL,DEFER,PASS,PASS,PASS,PASS,schema-declared do_not_merge_with_families veto,,,
dec::v18::upi_transaction_amount::upi_transaction_timestamp::production,UPI.txn_amount,UPI.txn_timestamp,production,REJECT_UNSAFE,schema-declared do_not_merge_with_families veto,REJECT_BY_NORMAL_FORM,payment_amount|transaction_timestamp,payment:amount,temporal:transaction_timestamp,transaction_amount,transaction_timestamp,0.25168119772243364,0.52861294587362,0.3333333333333333,0,FAIL,DEFER,PASS,PASS,FAIL,PASS,schema-declared do_not_merge_with_families veto,,,
dec::v18::upi_transaction_timestamp::upi_transaction_status::production,UPI.txn_timestamp,UPI.txn_status,production,REJECT_UNSAFE,temporal must not merge with status; schema-declared do_not_merge_with_families veto,REJECT_BY_NORMAL_FORM,transaction_timestamp|payment_status,temporal:transaction_timestamp,payment:status,transaction_timestamp,transaction_status,0.2560495911389983,0.5410940699209474,0.3333333333333333,0,FAIL,DEFER,PASS,PASS,FAIL,PASS,temporal must not merge with status; schema-declared do_not_merge_with_families veto,,,
dec::v18::upi_transaction_timestamp::mastercard_transaction_amount::production,UPI.txn_timestamp,Mastercard.transaction_amount,production,REJECT_UNSAFE,schema-declared do_not_merge_with_families veto,REJECT_BY_NORMAL_FORM,transaction_timestamp|payment_amount,temporal:transaction_timestamp,payment:amount,transaction_timestamp,transaction_amount,0.17363624178144654,0.3056273574707997,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,schema-declared do_not_merge_with_families veto,,,
dec::v18::upi_transaction_timestamp::plaid_transaction_amount::production,UPI.txn_timestamp,Plaid.transaction_amount,production,REJECT_UNSAFE,schema-declared do_not_merge_with_families veto,REJECT_BY_NORMAL_FORM,transaction_timestamp|payment_amount,temporal:transaction_timestamp,payment:amount,transaction_timestamp,transaction_amount,0.1665768184630926,0.285457576561217,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,schema-declared do_not_merge_with_families veto,,,
dec::v18::upi_transaction_status::mastercard_transaction_amount::production,UPI.txn_status,Mastercard.transaction_amount,production,REJECT_UNSAFE,schema-declared do_not_merge_with_families veto,REJECT_BY_NORMAL_FORM,payment_status|payment_amount,payment:status,payment:amount,transaction_status,transaction_amount,0.21718767083562285,0.4300600119113034,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,schema-declared do_not_merge_with_families veto,,,
dec::v18::upi_transaction_status::plaid_transaction_amount::production,UPI.txn_status,Plaid.transaction_amount,production,REJECT_UNSAFE,schema-declared do_not_merge_with_families veto,REJECT_BY_NORMAL_FORM,payment_status|payment_amount,payment:status,payment:amount,transaction_status,transaction_amount,0.20443616146447235,0.3936271279937305,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,schema-declared do_not_merge_with_families veto,,,
dec::v18::inamex_primary_account_number::mastercard_primary_account_number::discovery,INAmex.PrimaryAccountNumber,Mastercard.primary_account_number,discovery,ACCEPT_MERGE,"same_canon_same_family:score=0.9424,tau=0.72",MERGE_BY_CANONICAL_FAMILY,bank_account_number,payment_card:pan,payment_card:pan,card_account_identifier,card_account_identifier,0.9423870794878167,0.8353916556794763,1.0,5,PASS,PASS,PASS,PASS,PASS,PASS,,same_canonical_same_family_promotion,,
dec::v18::inamex_primary_account_number::plaid_account_number::discovery,INAmex.PrimaryAccountNumber,Plaid.account_number,discovery,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,bank_account_number,payment_card:pan,payment_account:account_number,card_account_identifier,bank_account_identifier,0.5297606552173031,0.418363776811342,0.6666666666666666,3,PASS,DEFER,PASS,FAIL,FAIL,PASS,card PAN must not merge with bank account; schema-declared do_not_merge_with_families veto; explicit negative pair hard veto,,,
dec::v18::inamex_primary_account_number::ppvisa_primary_account_number::discovery,INAmex.PrimaryAccountNumber,PPVisa.pan,discovery,ACCEPT_MERGE,"same_canon_same_family:score=0.8869,tau=0.72",MERGE_BY_CANONICAL_FAMILY,bank_account_number,payment_card:pan,payment_card:pan,card_account_identifier,card_account_identifier,0.8869325895797866,0.6769502559422473,1.0,4,PASS,PASS,PASS,PASS,PASS,PASS,,same_canonical_same_family_promotion,,
dec::v18::mastercard_primary_account_number::plaid_account_number::discovery,Mastercard.primary_account_number,Plaid.account_number,discovery,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,bank_account_number,payment_card:pan,payment_account:account_number,card_account_identifier,bank_account_identifier,0.5466757139299397,0.46669251599030387,0.6666666666666666,3,PASS,DEFER,PASS,FAIL,FAIL,PASS,card PAN must not merge with bank account; schema-declared do_not_merge_with_families veto; explicit negative pair hard veto,,,
dec::v18::mastercard_primary_account_number::ppvisa_primary_account_number::discovery,Mastercard.primary_account_number,PPVisa.pan,discovery,ACCEPT_MERGE,"same_canon_same_family:score=0.9084,tau=0.72",MERGE_BY_CANONICAL_FAMILY,bank_account_number,payment_card:pan,payment_card:pan,card_account_identifier,card_account_identifier,0.9083613140256566,0.7381751829304473,1.0,5,PASS,PASS,PASS,PASS,PASS,PASS,,same_canonical_same_family_promotion,,
dec::v18::plaid_account_number::ppvisa_primary_account_number::discovery,Plaid.account_number,PPVisa.pan,discovery,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,bank_account_number,payment_account:account_number,payment_card:pan,bank_account_identifier,card_account_identifier,0.5108436698099114,0.36431524707593715,0.6666666666666666,3,PASS,DEFER,PASS,FAIL,FAIL,PASS,card PAN must not merge with bank account; schema-declared do_not_merge_with_families veto; explicit negative pair hard veto,,,
dec::v18::inamex_expiration_date::ppvisa_expiration_date::discovery,INAmex.ExpirationDate,PPVisa.exp,discovery,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.8940,min_ev=0.85",MERGE_BY_CMNF_MATRIX,card_expiration_date,payment_card:expiration_date,payment_card:expiration_date,card_validity,card_validity,0.893962160821743,0.6970347452049799,1.0,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,card_expiration_date
dec::v18::inamex_card_verification_value::ppvisa_verification_value::discovery,INAmex.CardVerificationValue,PPVisa.cvv,discovery,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.8109,min_ev=0.8",MERGE_BY_CMNF_MATRIX,card_verification_value,payment_card:verification_value,payment_card:verification_value,sensitive_authentication_data,sensitive_authentication_data,0.810905888569577,0.6502073006749818,0.6666666666666666,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,card_verification_value
dec::v18::inamex_card_holder_name::ppvisa_cardholder::discovery,INAmex.CardHolderName,PPVisa.cardholder,discovery,ACCEPT_MERGE,alias_hit_promotion:score=0.6822,MERGE_BY_ALIAS,cardholder_name,party:cardholder_name,party:cardholder_name,cardholder,cardholder,0.6822430267510532,0.6635515050030092,0.0,3,PASS,PASS,PASS,PASS,PASS,PASS,,alias_overlap_promotion,,cardholder_name
dec::v18::iso20022_instructed_amount::mastercard_transaction_amount::discovery,ISO20022.instd_amt,Mastercard.transaction_amount,discovery,ACCEPT_MERGE,alias_hit_promotion:score=0.6750,MERGE_BY_ALIAS,payment_amount,payment:amount,payment:amount,instructed_amount,transaction_amount,0.6749932882155116,0.45236177585384285,0.3333333333333333,3,PASS,PASS,PASS,PASS,PASS,PASS,,alias_overlap_promotion,,payment_amount
dec::v18::iso20022_instructed_amount::plaid_transaction_amount::discovery,ISO20022.instd_amt,Plaid.transaction_amount,discovery,ACCEPT_MERGE,alias_hit_promotion:score=0.6634,MERGE_BY_ALIAS,payment_amount,payment:amount,payment:amount,instructed_amount,transaction_amount,0.663439820528296,0.4193518681760837,0.3333333333333333,3,PASS,PASS,PASS,PASS,PASS,PASS,,alias_overlap_promotion,,payment_amount
dec::v18::iso20022_instructed_amount::razorpay_amount::discovery,ISO20022.instd_amt,Razorpay.amount,discovery,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.7008,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,instructed_amount,payment_amount_minor_units,0.7007846893768079,0.430813398219451,0.5,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::iso20022_instructed_amount::stripe_amount::discovery,ISO20022.instd_amt,Stripe.amount,discovery,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.7059,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,instructed_amount,payment_amount_minor_units,0.7058571413937634,0.44530611826789546,0.5,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::iso20022_instructed_amount::upi_transaction_amount::discovery,ISO20022.instd_amt,UPI.txn_amount,discovery,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.6844,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,instructed_amount,transaction_amount,0.6843910837085688,0.4792126201197205,0.3333333333333333,3,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::mastercard_transaction_amount::plaid_transaction_amount::discovery,Mastercard.transaction_amount,Plaid.transaction_amount,discovery,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.8621,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,transaction_amount,transaction_amount,0.8620695593486776,0.6059130267105073,1.0,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::mastercard_transaction_amount::razorpay_amount::discovery,Mastercard.transaction_amount,Razorpay.amount,discovery,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.7370,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,transaction_amount,payment_amount_minor_units,0.7370253761584925,0.5343582175956927,0.5,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::mastercard_transaction_amount::stripe_amount::discovery,Mastercard.transaction_amount,Stripe.amount,discovery,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.7739,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,transaction_amount,payment_amount_minor_units,0.7739295488793073,0.6397987110837351,0.5,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
